date,countryiso3code,SH.XPD.CHEX.PC.CD,SH.XPD.CHEX.GD.ZS,SP.ADO.TFRT,SP.POP.GROW,SP.POP.TOTL,SP.DYN.CBRT.IN,SP.DYN.TFRT.IN,SP.DYN.LE00.IN,SP.DYN.IMRT.IN,SH.STA.SUIC.P5,NCD_BMI_25A,NY.GDP.MKTP.KN,NCD_HYP_PREVALENCE_A
2012,PER,309.84738159,4.74023867,62.318,825158485436818.0,29506790,19.617,2.441,74.981,13.9,3.2,165.8,431199000000,59.3
2013,ARG,1421.65759277,9.78097343,63.41,111910919999772.0,42202935,17.831,2.322,75.756,11.3,8.6,183.7,720407105300,135.9
2013,BRA,981.15283203,7.97659969,63.0646,873605695817564.0,201035904,14.772,1.764,74.483,14.9,5.6,163.8,424164385740686,137.3
2013,CHL,1179.47265625,7.44478321,51.252,978805917146093.0,17571511,14.002,1.821,79.349,7.1,9.8,184.5,169863885538900,115.0
2013,COL,576.70123291,7.01724052,71.9846,906920982436048.0,46495492,15.945,1.905,76.105,14.3,3.7,171.8,747939000000000,95.3
2013,MEX,623.05157471,5.80923605,64.849,131555760676608.0,118827158,19.198,2.27,74.93,14.9,5.2,189.7,16277187078000,102.9
2013,PER,323.16552734,4.76035166,61.2308,901465289348181.0,29773986,19.185,2.394,75.258,13.3,3.1,167.3,456435000000,59.4
2014,ARG,1286.21765137,9.67129135,63.253,109946109101836.0,42669500,17.698,2.312,75.913,10.8,9.3,185.3,702306046000,136.9
2014,BRA,1017.04711914,8.39644623,62.0762,855795964130977.0,202763744,14.624,1.758,74.745,14.6,5.6,165.8,426301986510821,136.8
2014,CHL,1145.40856934,7.80729866,48.702,106117867141393.0,17758969,13.7,1.787,79.504,6.9,9.9,186.1,172908949585100,113.8
2014,COL,583.05889893,7.18553209,70.6512,10104897504141.0,46967706,15.725,1.883,76.322,13.8,3.8,173.4,781589000000000,94.8
2014,MEX,606.92980957,5.55341005,63.728,127768636604222.0,120355137,18.892,2.243,74.908,14.4,5.7,191.4,16741050002000,101.8
2014,PER,334.68731689,4.978508,60.1436,105701942309521.0,30090372,18.827,2.355,75.529,12.7,2.9,169.1,467308000000,59.7
2015,ARG,1531.48425293,10.22933865,63.096,107800134449604.0,43131966,17.548,2.301,76.068,10.2,8.3,186.9,721487146600,138.0
2015,BRA,785.26483154,8.90929508,61.0878,838838953278811.0,204471759,14.472,1.753,74.994,14.2,5.9,167.6,411186326727473,136.5
2015,CHL,1127.02160645,8.30269146,46.152,117771785691816.0,17969356,13.369,1.75,79.646,6.7,10.0,187.7,176629850757200,112.5
2015,COL,464.63497925,7.52338552,69.3178,11704451989867.0,47520667,15.515,1.863,76.531,13.4,4.1,175.2,804692000000000,94.3
2015,MEX,550.34002686,5.72277403,62.607,124116450246976.0,121858251,18.573,2.215,74.904,13.9,5.6,192.9,17292358146000,100.8
2015,PER,312.72171021,4.97963047,59.0564,125615925906743.0,30470739,18.544,2.323,75.792,12.2,2.7,170.6,482506000000,59.8
2016,ARG,1153.53405762,9.00189686,62.939,105718157762752.0,43590368,17.383,2.288,76.221,9.7,8.3,188.2,706477848600,139.2
2016,BRA,798.6270752,9.16901207,60.0994,823752152538353.0,206163056,14.307,1.747,75.23,15.0,6.0,169.5,397716204333727,136.1
2016,CHL,1171.62304688,8.51866722,43.602,132520687841934.0,18209072,13.031,1.713,79.779,6.5,10.0,189.2,179726240483300,111.3
2016,COL,442.13824463,7.53117037,67.9844,13676499516175.0,48175048,15.308,1.843,76.732,12.9,4.2,176.8,821489000000000,93.8
2016,MEX,485.62417603,5.55345869,61.486,120325950587092.0,123333379,18.245,2.186,74.917,13.5,5.6,194.5,17747239234000,99.6
2016,PER,313.5171814,4.97274113,57.9692,148315720541552.0,30926036,18.323,2.297,76.044,11.7,2.6,172.4,501581000000,60.3
2017,ARG,1529.67004395,10.44225502,62.782,103713389686514.0,44044811,17.205,2.275,76.372,9.2,8.9,203.712936401367,726389947800,140.3
2017,BRA,940.36975098,9.47124863,59.111,807145245445964.0,207833825,14.125,1.739,75.456,13.8,6.6,152.827713012695,402977468923236,135.7
2017,CHL,1360.17358398,9.06854153,41.052,142514142087535.0,18470435,12.711,1.678,79.909,6.4,9.3,160.717895507813,182166375335300,110.3
2017,COL,489.64459229,7.67864275,66.651,151374743470421.0,48909844,15.098,1.825,76.925,12.5,4.7,136.138336181641,832656000000000,93.6
2017,MEX,506.89233398,5.45759058,60.365,116396694963579.0,124777326,17.918,2.157,74.947,13.0,5.9,132.81086730957,18122261317000,98.4
2017,PER,334.82333374,4.91776848,56.882,166192767329954.0,31444299,18.134,2.275,76.286,11.2,2.7,107.481063842773,514215000000,60.8
2018,ARG,1127.9284668,9.66646481,62.5654,101580834908002.0,44494502,17.021,2.261,76.52,8.6,9.2,195.965789794922,707377443000,141.5
2018,BRA,866.15539551,9.46475124,57.8858,783844259734468.0,209469320,13.924,1.73,75.672,13.6,7.0,149.849365234375,41016524409223,135.3
2018,CHL,1455.11669922,9.15850449,40.1384,139106423293431.0,18729166,12.428,1.649,80.042,6.2,8.8,160.015411376953,189434867409900,109.2
2018,COL,513.15869141,7.62541389,65.482,152423594388212.0,49661056,14.882,1.807,77.109,12.1,4.0,133.956893920898,854008000000000,93.2
2018,MEX,521.00830078,5.37870932,59.4542,112641479134149.0,126190782,17.602,2.129,74.992,12.6,5.4,130.034820556641,18520043997000,97.2
2018,PER,365.86383057,5.19757748,55.9518,17182682912873.0,31989265,17.949,2.254,76.516,10.7,2.8,109.035041809082,534626000000,61.4
2019,ARG,945.99194336,9.5100708,62.3488,993397493293046.0,44938712,16.833,2.247,76.667,8.1,8.4,191.541717529297,693046441200,142.7
2019,BRA,853.38793945,9.5912714,56.6606,751550842096973.0,211049519,13.703,1.719,75.881,13.3,6.9,151.813110351563,415172450428611,135.0
